timestamp,linear_speed,angular_speed,distance_front,distance_left,distance_right
1782305443.235,0.150,0.000,0.000,0.000,0.000
1782305443.335,0.150,0.000,1.915,1.859,1.863
1782305443.435,0.150,0.000,1.915,1.859,1.863
1782305443.535,0.150,0.000,1.887,1.852,1.841
1782305443.635,0.150,0.000,1.887,1.852,1.841
1782305443.735,0.150,0.000,1.880,1.842,1.852
1782305443.835,0.150,0.000,1.880,1.842,1.852
1782305443.935,0.150,0.000,1.834,1.865,1.862
1782305444.035,0.150,0.000,1.834,1.865,1.862
1782305444.135,0.150,0.000,1.829,1.859,1.836
1782305444.235,0.150,0.000,1.829,1.859,1.836
1782305444.335,0.150,0.000,1.777,1.825,1.828
1782305444.436,0.150,0.000,1.777,1.825,1.828
1782305444.535,0.150,0.000,1.755,1.839,1.844
1782305444.635,0.150,0.000,1.755,1.839,1.844
1782305444.735,0.150,0.000,1.723,1.850,1.853
1782305444.835,0.150,0.000,1.723,1.850,1.853
1782305444.935,0.150,0.000,1.685,1.854,1.868
1782305445.035,0.150,0.000,1.685,1.854,1.868
1782305445.135,0.150,0.000,1.640,1.867,1.862
1782305445.235,0.150,0.000,1.640,1.867,1.862
1782305445.336,0.150,0.000,1.646,1.829,1.869
1782305445.435,0.150,0.000,1.646,1.829,1.869
1782305445.535,0.150,0.000,1.590,1.851,1.857
1782305445.635,0.150,0.000,1.590,1.851,1.857
1782305445.735,0.150,0.000,1.564,1.836,1.849
1782305445.835,0.150,0.000,1.564,1.836,1.849
1782305445.936,0.150,0.000,1.527,1.853,1.832
1782305446.035,0.150,0.000,1.527,1.853,1.832
1782305446.135,0.150,0.000,1.489,1.864,1.851
1782305446.235,0.150,0.000,1.489,1.864,1.851
1782305446.335,0.150,0.000,1.468,1.863,1.852
1782305446.435,0.150,0.000,1.468,1.863,1.852
1782305446.535,0.150,0.000,1.451,1.858,1.846
1782305446.635,0.150,0.000,1.451,1.858,1.846
1782305446.735,0.150,0.000,1.416,1.864,1.858
1782305446.835,0.150,0.000,1.416,1.864,1.858
1782305446.935,0.150,0.000,1.380,1.827,1.858
1782305447.035,0.150,0.000,1.380,1.827,1.858
1782305447.135,0.150,0.000,1.351,1.841,1.860
1782305447.235,0.150,0.000,1.351,1.841,1.860
1782305447.335,0.150,0.000,1.327,1.849,1.865
1782305447.435,0.150,0.000,1.327,1.849,1.865
1782305447.535,0.150,0.000,1.286,1.844,1.835
1782305447.635,0.150,0.000,1.286,1.844,1.835
1782305447.735,0.150,0.000,1.269,1.849,1.841
1782305447.835,0.150,0.000,1.269,1.849,1.841
1782305447.935,0.150,0.000,1.233,1.850,1.840
1782305448.035,0.150,0.000,1.233,1.850,1.840
1782305448.135,0.150,0.000,1.191,1.854,1.832
1782305448.236,0.150,0.000,1.191,1.854,1.832
1782305448.335,0.150,0.000,1.171,1.849,1.836
1782305448.435,0.150,0.000,1.171,1.849,1.836
1782305448.535,0.150,0.000,1.131,1.829,1.828
1782305448.635,0.150,0.000,1.131,1.829,1.828
1782305448.735,0.150,0.000,1.095,1.849,1.853
1782305448.835,0.150,0.000,1.095,1.849,1.853
1782305448.935,0.150,0.000,1.077,1.842,1.838
1782305449.035,0.150,0.000,1.077,1.842,1.838
1782305449.135,0.150,0.000,1.043,1.861,1.854
1782305449.235,0.150,0.000,1.043,1.861,1.854
1782305449.335,0.150,0.000,1.016,1.838,1.847
1782305449.435,0.150,0.000,1.016,1.838,1.847
1782305449.535,0.150,0.000,0.999,1.864,1.837
1782305449.636,0.150,0.000,0.999,1.864,1.837
1782305449.735,0.150,0.000,0.952,1.842,1.859
1782305449.835,0.150,0.000,0.952,1.842,1.859
1782305449.935,0.150,0.000,0.928,1.854,1.865
1782305450.035,0.150,0.000,0.928,1.854,1.865
1782305450.135,0.150,0.000,0.928,1.854,1.865
1782305450.235,0.150,0.000,0.899,1.835,1.852
1782305450.335,0.150,0.000,0.899,1.835,1.852
1782305450.435,0.150,0.000,0.870,1.857,1.849
1782305450.535,0.150,0.000,0.870,1.857,1.849
1782305450.635,0.150,0.000,0.836,1.834,1.849
1782305450.736,0.150,0.000,0.836,1.834,1.849
1782305450.835,0.150,0.000,0.811,1.844,1.853
1782305450.935,0.150,0.000,0.811,1.844,1.853
1782305451.035,0.150,0.000,0.777,1.848,1.853
1782305451.136,0.150,0.000,0.777,1.848,1.853
1782305451.235,0.150,0.000,0.750,1.872,1.842
1782305451.335,0.150,0.000,0.750,1.872,1.842
1782305451.435,0.150,0.000,0.709,1.846,1.860
1782305451.536,0.150,0.000,0.709,1.846,1.860
1782305451.635,0.150,0.000,0.698,1.866,1.848
1782305451.735,0.150,0.000,0.698,1.866,1.848
1782305451.835,0.150,0.000,0.660,1.844,1.843
1782305451.935,0.150,0.000,0.660,1.844,1.843
1782305452.035,0.150,0.000,0.626,1.828,1.855
1782305452.136,0.150,0.000,0.626,1.828,1.855
1782305452.235,0.150,0.000,0.615,1.849,1.854
1782305452.335,0.150,0.000,0.615,1.849,1.854
1782305452.436,0.150,0.000,0.593,1.852,1.836
1782305452.535,0.150,0.000,0.593,1.852,1.836
1782305452.635,0.150,0.000,0.550,1.853,1.830
1782305452.735,0.150,0.000,0.550,1.853,1.830
1782305452.835,0.150,0.000,0.512,1.854,1.852
1782305452.935,0.150,0.000,0.512,1.854,1.852
1782305453.035,0.000,0.500,0.482,1.839,1.833
1782305453.135,0.000,0.500,0.482,1.839,1.833
1782305453.235,0.000,0.500,0.455,1.848,1.841
1782305453.335,0.000,0.500,0.455,1.848,1.841
1782305453.435,0.000,0.500,0.475,1.887,1.859
1782305453.535,0.000,0.500,0.475,1.887,1.859
1782305453.635,0.000,0.500,0.454,1.900,1.879
1782305453.735,0.000,0.500,0.454,1.900,1.879
1782305453.835,0.000,0.500,0.470,1.971,1.459
1782305453.935,0.000,0.500,0.470,1.971,1.459
1782305454.035,0.000,0.500,0.482,2.064,1.148
1782305454.135,0.000,0.500,0.482,2.064,1.148
1782305454.235,0.000,0.500,0.516,2.158,0.947
1782305454.335,0.000,0.500,0.516,2.158,0.947
1782305454.435,0.000,0.500,0.558,2.310,0.787
1782305454.535,0.000,0.500,0.558,2.310,0.787
1782305454.635,0.000,0.500,0.591,2.489,0.677
1782305454.735,0.000,0.500,0.591,2.489,0.677
1782305454.835,0.150,-0.300,0.649,2.752,0.605
1782305454.935,0.150,-0.300,0.649,2.752,0.605
1782305455.035,0.150,-0.300,0.694,2.970,0.553
1782305455.135,0.150,-0.300,0.694,2.970,0.553
1782305455.235,0.150,-0.300,0.621,2.789,0.556
1782305455.335,0.150,-0.300,0.621,2.789,0.556
1782305455.436,0.000,0.500,0.556,2.577,0.569
1782305455.018,0.000,0.500,0.556,2.577,0.569
1782305455.119,0.000,0.500,0.556,2.577,0.569
1782305455.219,0.000,0.500,0.556,2.577,0.569
1782305455.318,0.000,0.500,0.556,2.577,0.569
1782305455.419,0.000,0.500,0.556,2.577,0.569
1782305455.518,0.000,0.500,0.556,2.577,0.569
1782305455.618,0.000,0.500,0.556,2.577,0.569
1782305455.718,0.000,0.500,0.556,2.577,0.569
1782305455.818,0.000,0.500,0.531,2.521,0.582
1782305455.918,0.000,0.500,0.531,2.521,0.582
1782305456.018,0.000,0.500,0.531,2.521,0.582
1782305456.118,0.000,0.500,0.531,2.521,0.582
1782305456.218,0.000,0.500,0.531,2.521,0.582
1782305456.318,0.000,0.500,0.584,2.774,0.515
1782305456.418,0.000,0.500,0.584,2.774,0.515
1782305456.518,0.000,0.500,0.634,3.105,0.460
1782305456.618,0.150,0.000,0.634,3.105,0.460
1782305456.718,0.150,0.000,0.743,3.500,0.440
1782305456.818,0.150,0.000,0.743,3.500,0.440
1782305456.918,0.150,0.000,0.891,3.500,0.387
1782305457.018,0.150,0.000,0.891,3.500,0.387
1782305457.118,0.150,0.000,0.903,3.500,0.369
1782305457.218,0.150,0.000,0.903,3.500,0.369
1782305457.318,0.150,0.000,0.871,3.500,0.365
1782305457.418,0.150,0.000,0.871,3.500,0.365
1782305457.518,0.150,0.000,0.826,3.500,0.363
